retailer_id,store_id,shipment_id,shipped_dttm,refund_id,refund_created_dttm,return_reason,return_kind,goods_sum,cogs_sum,retailer_sku,product_sku,master_category,parent_category,item_return_quantity,item_price,total_item_price,total_item_return_sum,total_item_sum,marking_system,order_state
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,170720,22898,Свежие овощи,"Овощи, зелень, грибы",1.0,315.79,315.79,315.79,315.79,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,602956,15922319,Йогурты,"Молочные продукты, яйца",2.0,37.79,37.79,75.58,75.58,"{mercury,chestny_znak}",canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,211468,69606,"Пельмени, манты, вареники",Готовые блюда и полуфабрикаты,1.0,146.99,146.99,146.99,146.99,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,605009,18271247,Свежие фрукты,Фрукты и ягоды,2.0,89.39,44.7,89.4,89.4,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,12251,218676,Свежие фрукты,Фрукты и ягоды,1.0,315.79,157.9,157.9,157.9,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,369271,69915,Мясные деликатесы и копчености,Колбасные изделия и мясные деликатесы,1.0,94.99,94.99,94.99,94.99,{mercury},canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,156221,69767,Мясные консервы,Консервированные продукты,1.0,208.49,208.49,208.49,208.49,{mercury},canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,387192,87106,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,269.99,269.99,269.99,269.99,{mercury},canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,173143,68432,"Овощные полуфабрикаты, смеси","Овощи, зелень, грибы",2.0,73.69,73.69,147.38,147.38,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,171042,57145,"Блины, оладьи, сырники",Готовые блюда и полуфабрикаты,2.0,65.29,65.29,130.58,130.58,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,94429,218694,Свежие фрукты,Фрукты и ягоды,1.0,84.19,25.26,25.26,25.26,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,411017,18468193,Свежие овощи,"Овощи, зелень, грибы",1.0,168.39,168.39,168.39,168.39,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,514925,266681,Паштеты,Колбасные изделия и мясные деликатесы,1.0,49.99,49.99,49.99,49.99,{mercury},canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,303640,197393,Свежие овощи,"Овощи, зелень, грибы",1.0,28.39,28.39,28.39,28.39,,canceled
8,353,3637797648346260478,,,2023-03-28T05:09:43,Отмена заказа,full,5362.5,4290.35,12302,55547,"Крупы, бобы",Бакалея,1.0,136.79,136.79,136.79,136.79,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,391227,38918,Мыло,Тело,1.0,179.99,179.99,179.99,179.99,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,373724,762473,Гели для душа,Тело,1.0,178.89,178.89,178.89,178.89,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,630668,19543604,Газированные напитки,Безалкогольные напитки и соки,1.0,113.75,113.75,113.75,113.75,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,119248,905078,Торты и пирожные,Сладости,1.0,80.9,80.9,80.9,80.9,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,554112,1153860,Уход за волосами,Волосы,1.0,299.99,299.99,299.99,299.99,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,636876,16267545,Мыло,Тело,1.0,100.03,100.03,100.03,100.03,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,550024,655888,Йогурты,"Молочные продукты, яйца",1.0,62.98,62.98,62.98,62.98,"{mercury,chestny_znak}",canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,549965,848341,Йогурты,"Молочные продукты, яйца",1.0,66.97,66.97,66.97,66.97,"{mercury,chestny_znak}",canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,474340,108452,Торты и пирожные,Сладости,1.0,89.89,89.89,89.89,89.89,,canceled
8,159,3563034103516291981,,,2022-12-18T12:07:37,Отмена заказа,full,1473.38,1334.3,554117,1550107,Уход за волосами,Волосы,1.0,299.99,299.99,299.99,299.99,,canceled
15,314,8031582051844263033,2022-12-05T14:57:04,643141,2022-12-08T10:41:03,Качество товара,part,3660.41,3698.7,779145,909074,Свежие овощи,"Овощи, зелень, грибы",1.0,299.99,85.2,85.2,85.2,,complete
1,384,11718898277475967921,2022-02-28T11:44:23,962751,2023-02-02T09:21:57,Качество товара,full,5999.0,5159.15,121175,16988265,"Миксеры, блендеры",Мелкая техника для кухни,1.0,5999.0,5999.0,5999.0,5999.0,,complete
141,4317,7790207495547554170,2022-11-12T18:59:53,512315,2022-11-13T06:13:20,Недовоз,part,1468.05,1330.0,111228,15799472,Сыры,Сыры,1.0,550.0,138.05,138.05,138.05,,complete
7,592,17785641133458977770,2022-09-21T12:24:17,358651,2022-09-21T12:44:22,Другой товар,part,4034.95,3976.74,59800482,15295823,Молоко,"Молочные продукты, яйца",2.0,189.0,189.0,378.0,378.0,{chestny_znak},complete
8,453,3733828745934461665,2022-09-13T08:47:07,343806,2022-09-14T18:05:44,Качество товара,part,2620.73,2165.15,583550,15715543,Свежие фрукты,Фрукты и ягоды,1.0,147.39,147.39,147.39,147.39,,complete
15,279,3270498650404551434,2022-12-28T08:52:39,769724,2022-12-28T09:12:53,Недовоз,part,1562.67,1562.67,768891,1108510,Шоколад и шоколадные батончики,Сладости,1.0,399.9,399.9,399.9,799.8,,complete
8,419,17627612429572439795,,621840,2022-12-05T06:23:20,Отмена заказа,full,1234.96,1111.46,73015,246503,Мука,Бакалея,1.0,109.99,109.99,109.99,109.99,,canceled
8,419,17627612429572439795,,621840,2022-12-05T06:23:20,Отмена заказа,full,1234.96,1111.46,199814,71114,Пеленки и клеенки,Гигиена и уход,3.0,374.99,374.99,1124.97,1124.97,,canceled
15,92,16261004404120471666,2022-12-29T18:27:02,784459,2022-12-30T05:42:05,Недовоз,part,4351.91,4351.91,215807,211365,"Крупы, бобы",Бакалея,1.0,49.95,49.95,49.95,99.9,,complete
1,81,6929560484079925751,2022-12-13T10:15:07,677479,2022-12-13T10:31:32,Недовоз,part,2573.0,2212.78,534345,1499100,Молоко,"Молочные продукты, яйца",2.0,149.0,149.0,298.0,298.0,,complete
1,81,6929560484079925751,2022-12-13T10:15:07,677479,2022-12-13T10:31:32,Недовоз,part,2573.0,2212.78,449853,273192,Молоко,"Молочные продукты, яйца",1.0,149.0,149.0,149.0,1788.0,,complete
1,81,6929560484079925751,2022-12-13T10:15:07,677479,2022-12-13T10:31:32,Недовоз,part,2573.0,2212.78,128928,1465699,Молоко,"Молочные продукты, яйца",1.0,149.0,149.0,149.0,149.0,,complete
1,81,6929560484079925751,2022-12-13T10:15:07,677479,2022-12-13T10:31:32,Недовоз,part,2573.0,2212.78,204008,21256821,Молоко,"Молочные продукты, яйца",2.0,169.0,169.0,338.0,338.0,,complete
15,851,353541717500399477,2022-09-24T08:38:04,364555,2022-09-24T08:58:58,Недовоз,part,1840.54,1840.54,572823,15929149,Безалкогольное пиво,Безалкогольные напитки и соки,1.0,52.9,52.9,52.9,899.3,,complete
8,129,18029348339113132719,2022-09-25T11:13:55,367735,2022-09-25T11:38:43,Другой товар,part,2874.17,2423.37,598617,16666070,"Хлеб, тосты, лаваш",Хлеб и выпечка,1.0,31.29,31.29,31.29,31.29,,complete
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,864642,16666358,Тесто и основа,Готовые блюда и полуфабрикаты,1.0,79.99,79.99,79.99,79.99,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,452835,17890640,"Чипсы, сухарики, попкорн, снеки","Чипсы, сухарики, снеки",5.0,11.98,11.98,59.9,59.9,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,634726,15166454,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,0.331,229.98,76.12,76.12,76.12,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,50035,15166017,Салаты и закуски,Готовые блюда и полуфабрикаты,1.0,59.99,59.99,59.99,59.99,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,857705,33895,Макаронные изделия и паста,Бакалея,2.0,54.9,54.9,109.8,109.8,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,347395,15166188,Салаты и закуски,Готовые блюда и полуфабрикаты,1.0,49.98,49.98,49.98,49.98,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,963,22174065,Рыба,Рыба и морепродукты,0.318,865.99,275.38,275.38,275.38,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,262929,32725970,Сахар и сахарозаменители,Бакалея,5.0,57.9,57.9,289.5,289.5,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,216280,24924628,Растительные масла,Бакалея,2.0,92.87,92.87,185.74,185.74,,canceled
15,92,13192879282135951898,,,2022-12-02T19:12:59,Отмена заказа,full,1322.39,1356.45,586564,205816,Субпродукты,Мясо и птица,1.0,135.99,135.99,135.99,135.99,,canceled
1,10,16581293828852354784,,1343179,2023-03-31T09:47:30,Отмена заказа,full,826.0,710.37,91603,263036,"Крупы, бобы",Бакалея,2.0,249.0,249.0,498.0,498.0,,canceled
1,10,16581293828852354784,,1343179,2023-03-31T09:47:30,Отмена заказа,full,826.0,710.37,373528,11041,"Хлопья, мюсли, каши, сухие завтраки",Бакалея,1.0,179.0,179.0,179.0,179.0,,canceled
1,10,16581293828852354784,,1343179,2023-03-31T09:47:30,Отмена заказа,full,826.0,710.37,109870,1387650,"Хлопья, мюсли, каши, сухие завтраки",Бакалея,1.0,149.0,149.0,149.0,149.0,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,8080900007,1459796,Мясо птицы,Мясо и птица,1.894,219.99,208.33,416.66,416.66,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,4026000051,1422538,Чай,"Чай, кофе, какао",1.0,129.99,129.99,129.99,129.99,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,4011700116,730490,Сахар и сахарозаменители,Бакалея,4.0,59.99,59.99,239.96,239.96,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,9051200001,261273,Чай,"Чай, кофе, какао",1.0,99.99,99.99,99.99,99.99,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,17020600297,1508710,"Хлеб, тосты, лаваш",Хлеб и выпечка,3.0,21.99,21.99,65.97,65.97,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,9062200119,52878,Йогурты,"Молочные продукты, яйца",2.0,15.5,15.5,31.0,31.0,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,4110300002,36232,Какао,"Чай, кофе, какао",1.0,79.99,79.99,79.99,79.99,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,14011600008,15097876,Шоколад и шоколадные батончики,Сладости,1.0,89.99,89.99,89.99,89.99,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,4011200015,15098240,Мясо птицы,Мясо и птица,0.974,134.99,131.48,131.48,131.48,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,4059200027,30301,"Печенье, пряники, вафли",Сладости,2.0,29.99,29.99,59.98,59.98,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,4010600124,1391382,"Крупы, бобы",Бакалея,1.0,52.99,52.99,52.99,52.99,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,9070600006,20429181,Какао,"Чай, кофе, какао",1.0,119.99,119.99,119.99,119.99,,canceled
79,6155,1457036539676592588,,,2022-09-22T21:36:21,Отмена заказа,full,1642.98,1651.69,14301900034,259597,Шоколад и шоколадные батончики,Сладости,1.0,124.99,124.99,124.99,124.99,,canceled
8,415,1007960244266553851,,750287,2022-12-25T06:36:18,Отмена заказа,full,2723.67,2371.0,664716,17840212,Конфеты и сладкие подарочные наборы,Сладости,1.0,649.89,649.89,649.89,649.89,,canceled
